CO_POSICAO;SG_AREA;CO_ITEM;TX_GABARITO;CO_HABILIDADE;IN_ITEM_ABAN;TX_MOTIVO_ABAN;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;TX_COR;CO_PROVA;TP_LINGUA;IN_ITEM_ADAPTADO;NU_ANO;SCORE_ESCUDO;TX_ENUNCIADO
149;MT;117857;D;16;0;;1.66599;0.80098;0.13873;AZUL;1502;;0;2025;0.2353900000000001;Enunciado da Questão 149 (Consulte o Caderno Azul Oficial)
36;LC;118287;B;23;0;;1.83274;0.83562;0.18773;AZUL;1529;;0;2025;0.21997;Enunciado da Questão 36 (Consulte o Caderno Azul Oficial)
4;LC;154015;D;8;0;;2.90355;1.66292;0.12537;AZUL;1459;1.0;0;2025;0.19149;"4º Capa
1 Azul 1 1 Azul 1
2 Amarelo 2 2 Amarelo 2
3 Branco 3 3 Branco 3
4 Verde 4 4 Verde 4
9 Ledor 9 9 Ledor 9
9 Atendimento Especializado 9 9 Atendimento Especializado 9
10 Libras 10 10 Libras 10
2º Dia 2º Dia
1º Capa 4º Capa
12 Libras 12 12 Libras 12
11 Ledor 11 11 Ledor 11
11 Atendimento Especializado 11 11 Atendimento Especializado 11
8 Verde 8 8 Verde 8
7 Azul 7 7 Azul 7
6 Cinza 6 6 Cinza 6
5 Amarelo 5 5 Amarelo 5
*010175AZ1*
0 1
CADERNO 1 | AZUL 1º DIA
����� �������� �� ������ �����
PROVA DE LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS E REDAÇãO
PROVA DE CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS
CADERNO
1
AZUL
ATENÇãO: transcreva no espaço apropriado do seu CARTÃO-RESPOSTA,
com sua caligrafia usual, considerando as letras maiúsculas e minúsculas, a seguinte frase:
Nada na vida deve ser temido, somente compreendido
ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEN2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025
LEIA ATENTAMENTE AS INSTRUÇÕES SEGUINTES:
1. Este CADERNO DE QUESTÕES contém 90 questões numeradas de 01 a 90 e a Proposta de Redação,
dispostas da seguinte maneira:
a)questões de número 01 a 45, relativas à área d"
62;CH;141135;B;22;0;;0.87966;0.51011;0.00817;AZUL;1447;;0;2025;0.1881400000000002;Enunciado da Questão 62 (Consulte o Caderno Azul Oficial)
91;CN;117855;D;19;0;;1.61847;0.69718;0.19289;AZUL;1511;;0;2025;0.1809499999999999;Enunciado da Questão 91 (Consulte o Caderno Azul Oficial)
144;MT;83535;B;4;0;;3.80043;2.11536;0.2154;AZUL;1502;;0;2025;0.1777800000000002;Enunciado da Questão 144 (Consulte o Caderno Azul Oficial)
163;MT;153161;B;14;0;;3.27259;1.63015;0.29568;AZUL;1502;;0;2025;0.1763300000000007;Enunciado da Questão 163 (Consulte o Caderno Azul Oficial)
28;LC;150686;B;19;0;;1.29084;0.44371;0.21909;AZUL;1549;;0;2025;0.1551;"28
29
30
ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEN2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025
LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS E REDAÇÃO | 1º DIA | CADERNO 1 | AZUL 21
001100117755AAZZ..iinnddbb 2211 2233//0077//22002255 1122::3322::2255"
156;MT;15396;E;11;0;;2.36212;1.38945;0.08082;AZUL;1471;;0;2025;0.1517899999999997;Enunciado da Questão 156 (Consulte o Caderno Azul Oficial)
137;MT;96778;B;28;0;;3.12993;1.8995;0.08299;AZUL;1471;;0;2025;0.1464099999999996;Enunciado da Questão 137 (Consulte o Caderno Azul Oficial)
79;CH;140712;B;26;0;;0.65646;0.01018;0.22801;AZUL;1539;;0;2025;0.14233;Enunciado da Questão 79 (Consulte o Caderno Azul Oficial)
135;CN;97292;A;1;0;;2.79117;1.62585;0.11285;AZUL;1483;;0;2025;0.14054;Enunciado da Questão 135 (Consulte o Caderno Azul Oficial)
78;CH;125916;A;16;0;;2.66048;1.4125;0.18908;AZUL;1539;;0;2025;0.1380599999999996;Enunciado da Questão 78 (Consulte o Caderno Azul Oficial)
106;CN;86643;A;3;0;;2.26264;1.03971;0.25705;AZUL;1483;;0;2025;0.1209000000000006;Enunciado da Questão 106 (Consulte o Caderno Azul Oficial)
1;LC;152688;B;6;0;;1.12528;0.36546;0.2073;AZUL;1459;1.0;0;2025;0.1176800000000002;"1
1º Dia 1º Dia
1º Capa 4º Capa
1 Azul 1 1 Azul 1
2 Amarelo 2 2 Amarelo 2
3 Branco 3 3 Branco 3
4 Verde 4 4 Verde 4
9 Ledor 9 9 Ledor 9
9 Atendimento Especializado 9 9 Atendimento Especializado 9
10 Libras 10 10 Libras 10
2º Dia 2º Dia
1º Capa 4º Capa
12 Libras 12 12 Libras 12
11 Ledor 11 11 Ledor 11
11 Atendimento Especializado 11 11 Atendimento Especializado 11
8 Verde 8 8 Verde 8
7 Azul 7 7 Azul 7
6 Cinza 6 6 Cinza 6
5 Amarelo 5 5 Amarelo 5
*010175AZ1*
0 1
CADERNO 1 | AZUL 1º DIA
����� �������� �� ������ �����
PROVA DE LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS E REDAÇãO
PROVA DE CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS
CADERNO
1
AZUL
ATENÇãO: transcreva no espaço apropriado do seu CARTÃO-RESPOSTA,
com sua caligrafia usual, considerando as letras maiúsculas e minúsculas, a seguinte frase:
Nada na vida deve ser temido, somente compreendido
ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEN2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025
LEIA ATENTAMENTE AS INSTRUÇÕES SEGUINTES:
1. Este CADERNO DE QUESTÕES contém 90 questões numeradas de 01 a 90 e a Proposta de Redação,
dispostas da seguinte maneira:
a)questões de número 01 "
90;CH;141100;C;2;0;;2.58119;1.44951;0.13979;AZUL;1539;;0;2025;0.1148999999999995;"90 questões numeradas de 01 a 90 e a Proposta de Redação,
dispostas da seguinte maneira:
a)questões de número 01 a 45, relativas à área de Linguagens, Códigos e suas Tecnologias;
b)Proposta de Redação;
c)questões de número 46 a 90, relativas à área de Ciências Humanas e suas Tecnologias.
ATENÇãO: as questões de 01 a 05 são relativas à língua estrangeira. Você deverá responder apenas às
questões relativas à língua estrangeira (inglês ou espanhol) escolhida no ato de sua inscrição.
2. Confira se a quantidade e a ordem das questões do seu CADERNO DE QUESTÕES estão de acordo com as
instruções anteriores. Caso o caderno esteja incompleto, tenha defeito ou apresente qualquer divergência,
comunique ao aplicador da sala para que ele tome as providências cabíveis.
3. Para cada uma das questões objetivas, são apresentadas 5 opções. Apenas uma responde corretamente
à questão.
4. O tempo disponível para estas provas é de cinco horas e trinta minutos.
5. Reserve tempo suficiente para preencher o CARTÃO-RESPOSTA e a FOLHA DE REDAÇÃO.
6. Os rascunhos e as marcações assinaladas no CADERNO DE QUESTÕES não serão considerados na avaliação.
7. Somente serão corrigidas as redações transcritas na FOLHA DE REDAÇÃO.
8. Quando terminar as provas, acene para chamar o aplicador e entregue este CADERNO DE QUESTÕES e
oCARTÃO-RESPOSTA/FOLHA DE REDAÇÃO.
9. Você poderá deixar o local de prova somente após decorridas duas horas do início da aplicação e poderá
levar seu CADERNO DE QUESTÕES ao deixar em defini"
47;CH;125735;D;29;0;;1.93462;0.98037;0.16564;AZUL;1447;;0;2025;0.0999299999999998;Enunciado da Questão 47 (Consulte o Caderno Azul Oficial)
124;CN;141785;C;16;0;;2.52121;1.33092;0.19145;AZUL;1511;;0;2025;0.0924099999999993;Enunciado da Questão 124 (Consulte o Caderno Azul Oficial)
88;CH;95988;B;7;0;;2.94349;1.65542;0.1939;AZUL;1539;;0;2025;-0.0487799999999997;88 2233//0077//22002255 1122::3322::0077
126;CN;86685;D;8;0;;2.89283;1.565;0.22936;AZUL;1511;;0;2025;-0.0561400000000003;Enunciado da Questão 126 (Consulte o Caderno Azul Oficial)
14;LC;157623;D;29;0;;2.13757;1.04447;0.2424;AZUL;1549;;0;2025;-0.0702699999999996;"14 maio 2024.
Nesse texto, a pergunta “What is sleep?”, em uma das embalagens do produto, está relacionada ao(à)
A escassez de horas de sono.
B estímulo a um descanso de qualidade.
C gasto com bebidas que combatem a insônia.
D consumo de bebidas que causam dependência.
E necessidade de um produto que provoque o sono.
ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEN2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025
LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS E REDAÇÃO | 1º DIA | CADERNO 1 | AZUL 3
001100117755AAZZ..iinnddbb 33 2233//0077//22002255 1122::3322::0055"
109;CN;111737;E;27;0;;2.02566;1.00774;0.21991;AZUL;1483;;0;2025;-0.0714500000000006;Enunciado da Questão 109 (Consulte o Caderno Azul Oficial)
25;LC;157652;B;3;0;;1.56815;0.72191;0.21684;AZUL;1529;;0;2025;-0.1136300000000001;"25ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEN2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025
QUESTãO 22 QUESTãO 23
TEXTO I TEXTO I
A Ilha do Ferro, situada a 18 km do município de Pão de Os trabalhos da exposição Adriana Varejão: suturas, fissuras,
Açúcar, não é uma ilha, como o nome indica. A história do ruínas colocam em pauta o exame da história visual, das tradições
povoado é semelhante à de inúmeros outros que encontramos iconográficas europeias e do fazer artístico ocidental. O corte,
às margens do Rio São Francisco, entre Alagoas e Sergipe. O que a rachadura, o talho e a fissura são elementos de narrativas
torna diferente o lugar é sua gente. Hoje, dezenas de artistas recorrentes nos trabalhos da artista desde 1992. As produções
populares povoam a Ilha do Ferro, trabalhando principalmente recentes incluem pinturas tridimensionais de grande escala das
com o entalhe em madeira. Onde pessoas comuns enxergariam séries Ruínas de charque e Línguas.
apenas troncos e galhos retorcidos, eles vislumbram bancos, Disponível em: https://pinacoteca.org.br.
Acesso em: 10 jan. 2025 (adaptado).
bonecos, pássaros, cobras e bailarinas. “Às vezes, você passa
por um pedaço de madeira uma vez e não vê nada, passa cinco
TEXTO II
vezes"
42;LC;158745;A;13;0;;1.42048;0.61991;0.22813;AZUL;1549;;0;2025;-0.1594199999999999;Enunciado da Questão 42 (Consulte o Caderno Azul Oficial)
148;MT;125926;C;11;0;;1.87604;1.07428;0.14024;AZUL;1471;;0;2025;-0.1719599999999999;Enunciado da Questão 148 (Consulte o Caderno Azul Oficial)
52;CH;141077;E;16;0;;2.0863;1.09423;0.21271;AZUL;1520;;0;2025;-0.17364;"52 QUESTãO 54
Não há consenso em torno do nome dado à pandemia, A ideia de êxodo urbano assume ares caricaturais. Pega a mais
reduzida parte da pirâmide social e projeta para todos seus desejos
tendo, desde o seu início, sido chamada de gripe espanhola
defensivos. Se o êxodo urbano for compreendido como aquisição
provavelmente por causa da desinformação em torno da notícia
de uma segunda residência, então não estamos, de fato, falando
sobre sua origem. Uma das hipóteses deriva da neutralidade
de êxodo, mas da reversão de um excedente de renda de uma
espanhola na Primeira Guerra Mundial e a consequente
pequena fração da elite para as franjas metropolitanas. Se o êxodo
liberdade de imprensa naquele país, maior do que nos demais
urbano for compreendido como retorno aos municípios menos
países envolvidos no conflito. Hoje existe o consenso entre povoados, então não estamos, de fato, falando de êxodo urbano,
virologistas e epidemiologistas de que o vírus da gripe não se mas de um movimento de migração de pessoas cuja estabilidade
originou na Espanha. Entretanto, dificilmente essa pandemia no emprego e a elevada renda lhes permitem simular, nas ilhas
deixará de ser conhecida como gripe espanhola. urbanas do interior agropecuário, a vida urbana metropolitana.
KLAJMAN, C. A gripe sob a ótica da história ecológica. ARRAIS, T. A. O distópico êxodo urbano. Revista e, n. 11, maio 2021 (adaptado).
História Revista, n. 3, set.-dez. 2015 (adaptado).
A crítica apresentada no texto evidencia "
49;CH;112144;C;18;0;;1.84717;0.93959;0.21042;AZUL;1447;;0;2025;-0.1765300000000003;"49 De acordo com o texto, ainda que estejam em desconformidade
com o ordenamento jurídico, são exemplos de ação justa:
TEXTO I
A Casos de desobediência civil.
B Repressões do aparato estatal.
C Conflitos de natureza intercontinental.
D Manifestações do movimento sindical.
E Mobilizações de agremiações estudantis.
QUESTãO 51
Sinal fechado
Olá, como vai?
Eu vou indo e você, tudo bem?
Tudo bem, eu vou indo, correndo
Pegar meu lugar no futuro, e você?
Tudo bem, eu vou indo em busca
De um sono tranquilo, quem sabe?
Quanto tempo...
Pois é, quanto tempo...
Me perdoe a pressa
É a alma dos nossos negócios...
Oh, não tem de que
Eu também só ando a cem
Quando é que você telefona?
Precisamos nos ver por aí
Pra semana, prometo,
Talvez nos vejamos, quem sabe?
Quanto tempo...
CARLEVARIS, L. La piazetta (detalhe). Óleo sobre tela, 49 × 41 cm.
Ashmolean Museum, Oxford, 1729. Pois é, quanto tempo...
Disponível em: www.meinsterart.de. Acesso em: 13 dez. 2017. Tanta coisa que eu tinha a dizer
TEXTO II Mas eu sumi na poeira das ruas
Eu também tenho algo a dizer
Antigo centro da economia mundo-europeia do século XV,
Mas me foge a lembrança
no final do século XVII e início do século XVIII, Veneza ainda era
uma cidade cosmopolita onde orientais podiam sentir-se em casa. Por favor, telefone, eu preciso beber
Alguma coisa rapidamente
BRAUDEL, F. O tempo do mundo. São Paulo:
Martins Fontes, 1979 (adaptado). Pra semana...
O sinal...
Qual elemento da condição cosmopolita de Veneza na Idade
Eu procuro voc"
74;CH;90152;D;15;0;;1.54739;0.76631;0.19567;AZUL;1539;;0;2025;-0.1825000000000003;Enunciado da Questão 74 (Consulte o Caderno Azul Oficial)
129;CN;98246;A;15;0;;1.19807;0.63661;0.13434;AZUL;1483;;0;2025;-0.1853899999999999;"129 famílias do município de Aquiraz são reconhecidas D enumerar razões pertinentes a esse ato, como no exemplo
pela Fundação Nacional dos Povos Indígenas (Funai) como “ensina sobre o mundo”.
indígenas, principal luta de Pequena para o seu povo desde E implicar o autor do texto como corresponsável pela campanha,
o início. “Em 1995, fui a Brasília e tive a oportunidade de pelo uso de “é nossa função”.
conversar com o presidente da Funai. Pedi que mandasse o
povo dele na aldeia para fazer o estudo da nossa mãe-terra QUESTãO 45
e de nós”. Dois anos depois, vieram os antropólogos, que
A artista Marija Tiurina criou uma série chamada Palavras
concluíram: “Nós era índio sim!”, diz ela.
intraduzíveis, com diversas ilustrações detalhadas que
Há cerca de oito anos, Pequena adoeceu e ficou entre a transmitem o sentido desses vocábulos, que nenhuma palavra
vida e a morte. Nesse momento, precisou escolher, entre os única em outras línguas pode descrever.
16 filhos, quem assumiria sua missão quando partisse. Reunida,
a família decidiu sobre a sucessão. “Disseram que, como eu
era a primeira cacique mulher do Ceará, acharam melhor eu
colocar duas filhas”.
Disponível em: www.sesc-ce.com.br. Acesso em: 15 set. 2024 (adaptado).
Ao abordar a realidade da etnia Jenipapo-Kanindé, essa
reportagem cumpre uma função social quando destaca o(a)
A quantidade de famílias indígenas em Aquiraz.
B força da tradição nas comunidades indígenas.
C estudo sobre a demarcação das terras indígenas.
D protagonismo "
67;CH;84849;D;10;0;;4.59882;2.67933;0.2714;AZUL;1447;;0;2025;-0.1973500000000005;Enunciado da Questão 67 (Consulte o Caderno Azul Oficial)
107;CN;64014;C;20;0;;3.173;1.7494;0.2595;AZUL;1569;;0;2025;-0.1997000000000006;Enunciado da Questão 107 (Consulte o Caderno Azul Oficial)
120;CN;126525;C;23;0;;2.43049;1.45724;0.13974;AZUL;1511;;0;2025;-0.2094400000000001;Enunciado da Questão 120 (Consulte o Caderno Azul Oficial)
34;LC;120341;C;19;0;;1.57743;0.96321;0.09612;AZUL;1459;;0;2025;-0.2153699999999996;"34 QUESTãO 35
Margot Robbie foi criticada por “não ser bonita o suficiente”
para interpretar a Barbie. Recentemente, Paolla Oliveira foi
chamada de gorda. Só fico pensando o que serei eu com mais de
50 (também no peso), com a minha aparência comum. O corpo
da mulher vive um reality show permanente: é sempre vigiado
e fiscalizado, como se fosse domínio público. A mulher que não
atender aos estereótipos está sujeita a sofrer penalidades básicas,
como distúrbios, obsessões, medo do próprio corpo e, é claro, dietas
à base de rúcula. “A dieta é o sedativo político mais potente na
história das mulheres”, escreveu Naomi Wolf, em 1991. A regra é
não haver singularidade, mascarar a passagem do tempo, imobilizar
a beleza (já imaginou como isso seria enfadonho?). O mandamento
é obedecer às regras sociais do bom comportamento corporal,
“como deve ser”, não nos atos, mas na forma.
KORICH, B. S. Disponível em: www1.folha.uol.com.br.
Acesso em: 22 jan. 2024 (adaptado).
Nesse texto, para introduzir a ideia de que a fiscalização
permanente sobre o corpo afeta todas as mulheres, a autora
A faz um comentário sobre sua própria imagem.
B destaca avaliações particulares entre parênteses.
C cita um formato de programa influente no segmento da beleza.
D utiliza declaração de uma jornalista como argumento
de autoridade.
E enumera críticas à aparência de mulheres consideradas
padrões de beleza.
QUESTãO 36
I: o nome do filme é roupa suja ... eu assisti na minha casa ...
com minha mãe ... tinha um ... o"
6;LC;157626;C;9;0;;1.52325;0.67782;0.24804;AZUL;1549;;0;2025;-0.2271599999999998;"6 Cinza 6 6 Cinza 6
5 Amarelo 5 5 Amarelo 5
*010175AZ1*
0 1
CADERNO 1 | AZUL 1º DIA
����� �������� �� ������ �����
PROVA DE LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS E REDAÇãO
PROVA DE CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS
CADERNO
1
AZUL
ATENÇãO: transcreva no espaço apropriado do seu CARTÃO-RESPOSTA,
com sua caligrafia usual, considerando as letras maiúsculas e minúsculas, a seguinte frase:
Nada na vida deve ser temido, somente compreendido
ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEN2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025
LEIA ATENTAMENTE AS INSTRUÇÕES SEGUINTES:
1. Este CADERNO DE QUESTÕES contém 90 questões numeradas de 01 a 90 e a Proposta de Redação,
dispostas da seguinte maneira:
a)questões de número 01 a 45, relativas à área de Linguagens, Códigos e suas Tecnologias;
b)Proposta de Redação;
c)questões de número 46 a 90, relativas à área de Ciências Humanas e suas Tecnologias.
ATENÇãO: as questões de 01 a 05 são relativas à língua estrangeira. Você deverá responder apenas às
questões relativas à língua estrangeira (inglês ou espanhol) escolhida no ato de sua inscrição.
2. Confira se a quantidade e a o"
30;LC;167269;D;18;0;;1.70037;1.00357;0.13645;AZUL;1549;;0;2025;-0.2922200000000005;"30 minutos que antecedem
otérmino das provas.
ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEN2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025
001100117755AAZZ..iinnddbb 11 2233//0077//22002255 1122::3322::0033"
116;CN;117734;C;28;0;;1.97245;1.25206;0.09695;AZUL;1483;;0;2025;-0.2960299999999995;Enunciado da Questão 116 (Consulte o Caderno Azul Oficial)
122;CN;141644;D;6;0;;2.90628;1.87792;0.09844;AZUL;1569;;0;2025;-0.3134000000000001;Enunciado da Questão 122 (Consulte o Caderno Azul Oficial)
155;MT;117715;E;18;0;;2.90968;1.94539;0.0607;AZUL;1502;;0;2025;-0.3203100000000004;Enunciado da Questão 155 (Consulte o Caderno Azul Oficial)
141;MT;117905;D;3;0;;3.62268;2.158;0.2215;AZUL;1559;;0;2025;-0.3361400000000003;Enunciado da Questão 141 (Consulte o Caderno Azul Oficial)
152;MT;117632;A;15;0;;2.01743;1.21562;0.14629;AZUL;1502;;0;2025;-0.3434499999999997;Enunciado da Questão 152 (Consulte o Caderno Azul Oficial)
52;CH;111982;C;21;0;;2.105;1.30323;0.13227;AZUL;1447;;0;2025;-0.3610400000000003;"52 QUESTãO 54
Não há consenso em torno do nome dado à pandemia, A ideia de êxodo urbano assume ares caricaturais. Pega a mais
reduzida parte da pirâmide social e projeta para todos seus desejos
tendo, desde o seu início, sido chamada de gripe espanhola
defensivos. Se o êxodo urbano for compreendido como aquisição
provavelmente por causa da desinformação em torno da notícia
de uma segunda residência, então não estamos, de fato, falando
sobre sua origem. Uma das hipóteses deriva da neutralidade
de êxodo, mas da reversão de um excedente de renda de uma
espanhola na Primeira Guerra Mundial e a consequente
pequena fração da elite para as franjas metropolitanas. Se o êxodo
liberdade de imprensa naquele país, maior do que nos demais
urbano for compreendido como retorno aos municípios menos
países envolvidos no conflito. Hoje existe o consenso entre povoados, então não estamos, de fato, falando de êxodo urbano,
virologistas e epidemiologistas de que o vírus da gripe não se mas de um movimento de migração de pessoas cuja estabilidade
originou na Espanha. Entretanto, dificilmente essa pandemia no emprego e a elevada renda lhes permitem simular, nas ilhas
deixará de ser conhecida como gripe espanhola. urbanas do interior agropecuário, a vida urbana metropolitana.
KLAJMAN, C. A gripe sob a ótica da história ecológica. ARRAIS, T. A. O distópico êxodo urbano. Revista e, n. 11, maio 2021 (adaptado).
História Revista, n. 3, set.-dez. 2015 (adaptado).
A crítica apresentada no texto evidencia "
1;LC;140668;D;6;0;;1.30785;0.6253;0.22089;AZUL;1549;1.0;0;2025;-0.3646499999999999;"1
1º Dia 1º Dia
1º Capa 4º Capa
1 Azul 1 1 Azul 1
2 Amarelo 2 2 Amarelo 2
3 Branco 3 3 Branco 3
4 Verde 4 4 Verde 4
9 Ledor 9 9 Ledor 9
9 Atendimento Especializado 9 9 Atendimento Especializado 9
10 Libras 10 10 Libras 10
2º Dia 2º Dia
1º Capa 4º Capa
12 Libras 12 12 Libras 12
11 Ledor 11 11 Ledor 11
11 Atendimento Especializado 11 11 Atendimento Especializado 11
8 Verde 8 8 Verde 8
7 Azul 7 7 Azul 7
6 Cinza 6 6 Cinza 6
5 Amarelo 5 5 Amarelo 5
*010175AZ1*
0 1
CADERNO 1 | AZUL 1º DIA
����� �������� �� ������ �����
PROVA DE LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS E REDAÇãO
PROVA DE CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS
CADERNO
1
AZUL
ATENÇãO: transcreva no espaço apropriado do seu CARTÃO-RESPOSTA,
com sua caligrafia usual, considerando as letras maiúsculas e minúsculas, a seguinte frase:
Nada na vida deve ser temido, somente compreendido
ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEN2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025
LEIA ATENTAMENTE AS INSTRUÇÕES SEGUINTES:
1. Este CADERNO DE QUESTÕES contém 90 questões numeradas de 01 a 90 e a Proposta de Redação,
dispostas da seguinte maneira:
a)questões de número 01 "
166;MT;88553;A;19;0;;3.65114;2.39583;0.09693;AZUL;1502;;0;2025;-0.3698600000000007;Enunciado da Questão 166 (Consulte o Caderno Azul Oficial)
22;LC;86528;A;16;0;;1.23522;0.60467;0.20534;AZUL;1549;;0;2025;-0.3702700000000001;22 2233//0077//22002255 1122::3322::0033
166;MT;11593;A;19;0;;3.16998;1.8839;0.21243;AZUL;1559;;0;2025;-0.3738900000000003;Enunciado da Questão 166 (Consulte o Caderno Azul Oficial)
22;LC;158721;A;16;0;;1.15023;0.56259;0.20041;AZUL;1529;;0;2025;-0.3893599999999999;22 2233//0077//22002255 1122::3322::0033
104;CN;126579;D;18;0;;2.21052;1.21566;0.23748;AZUL;1569;;0;2025;-0.4133400000000005;Enunciado da Questão 104 (Consulte o Caderno Azul Oficial)
