CO_POSICAO;SG_AREA;CO_ITEM;TX_GABARITO;CO_HABILIDADE;IN_ITEM_ABAN;TX_MOTIVO_ABAN;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;TX_COR;CO_PROVA;TP_LINGUA;IN_ITEM_ADAPTADO;NU_ANO;TX_ENUNCIADO
157;MT;111626;C;9;0;;1.90901;1.24106;0.34996;AZUL;1115;;0;2022;Questão 157 - Texto extraído da Prova Oficial.
157;MT;111626;C;9;0;;1.90901;1.24106;0.34996;AZUL;1155;;0;2022;Questão 157 - Texto extraído da Prova Oficial.
157;MT;111626;C;9;0;;1.90901;1.24106;0.34996;AZUL;1115;;0;2022;Questão 157 - Texto extraído da Prova Oficial.
157;MT;111626;C;9;0;;1.90901;1.24106;0.34996;AZUL;1115;;0;2022;Questão 157 - Texto extraído da Prova Oficial.
90;CH;111984;A;3;0;;1.90716;1.36087;0.22521;AZUL;1175;;0;2022;Questão 90 - Texto extraído da Prova Oficial.
90;CH;111984;A;3;0;;1.90716;1.36087;0.22521;AZUL;1055;;0;2022;Questão 90 - Texto extraído da Prova Oficial.
90;CH;111984;A;3;0;;1.90716;1.36087;0.22521;AZUL;1055;;0;2022;Questão 90 - Texto extraído da Prova Oficial.
90;CH;111984;A;3;0;;1.90716;1.36087;0.22521;AZUL;1175;;0;2022;Questão 90 - Texto extraído da Prova Oficial.
90;CH;111984;A;3;0;;1.90716;1.36087;0.22521;AZUL;1055;;0;2022;Questão 90 - Texto extraído da Prova Oficial.
90;CH;111984;A;3;0;;1.90716;1.36087;0.22521;AZUL;1175;;0;2022;Questão 90 - Texto extraído da Prova Oficial.
124;CN;141547;B;10;0;;1.90673;1.4644;0.34041;AZUL;1187;;0;2022;Questão 124 - Texto extraído da Prova Oficial.
124;CN;141547;B;10;0;;1.90673;1.4644;0.34041;AZUL;1187;;0;2022;Questão 124 - Texto extraído da Prova Oficial.
124;CN;141547;B;10;0;;1.90673;1.4644;0.34041;AZUL;1085;;0;2022;Questão 124 - Texto extraído da Prova Oficial.
124;CN;141547;B;10;0;;1.90673;1.4644;0.34041;AZUL;1085;;0;2022;Questão 124 - Texto extraído da Prova Oficial.
124;CN;141547;B;10;0;;1.90673;1.4644;0.34041;AZUL;1187;;0;2022;Questão 124 - Texto extraído da Prova Oficial.
124;CN;141547;B;10;0;;1.90673;1.4644;0.34041;AZUL;1085;;0;2022;Questão 124 - Texto extraído da Prova Oficial.
165;MT;82581;A;10;0;;1.90672;2.301;0.10655;AZUL;1183;;0;2022;Questão 165 - Texto extraído da Prova Oficial.
165;MT;82581;A;10;0;;1.90672;2.301;0.10655;AZUL;1075;;0;2022;Questão 165 - Texto extraído da Prova Oficial.
165;MT;82581;A;10;0;;1.90672;2.301;0.10655;AZUL;1183;;0;2022;Questão 165 - Texto extraído da Prova Oficial.
165;MT;82581;A;10;0;;1.90672;2.301;0.10655;AZUL;1183;;0;2022;Questão 165 - Texto extraído da Prova Oficial.
165;MT;82581;A;10;0;;1.90672;2.301;0.10655;AZUL;1075;;0;2022;Questão 165 - Texto extraído da Prova Oficial.
165;MT;82581;A;10;0;;1.90672;2.301;0.10655;AZUL;1075;;0;2022;Questão 165 - Texto extraído da Prova Oficial.
88;CH;141051;A;18;0;;1.90228;1.5999;0.16847;AZUL;1191;;0;2022;Questão 88 - Texto extraído da Prova Oficial.
88;CH;141051;A;18;0;;1.90228;1.5999;0.16847;AZUL;1191;;0;2022;Questão 88 - Texto extraído da Prova Oficial.
88;CH;141051;A;18;0;;1.90228;1.5999;0.16847;AZUL;1191;;0;2022;Questão 88 - Texto extraído da Prova Oficial.
92;CN;84278;D;23;0;;1.88967;0.77924;0.24389;AZUL;1125;;0;2022;Questão 92 - Texto extraído da Prova Oficial.
92;CN;84278;D;23;0;;1.88967;0.77924;0.24389;AZUL;1165;;0;2022;Questão 92 - Texto extraído da Prova Oficial.
92;CN;84278;D;23;0;;1.88967;0.77924;0.24389;AZUL;1165;;0;2022;Questão 92 - Texto extraído da Prova Oficial.
92;CN;84278;D;23;0;;1.88967;0.77924;0.24389;AZUL;1125;;0;2022;Questão 92 - Texto extraído da Prova Oficial.
92;CN;84278;D;23;0;;1.88967;0.77924;0.24389;AZUL;1125;;0;2022;Questão 92 - Texto extraído da Prova Oficial.
92;CN;84278;D;23;0;;1.88967;0.77924;0.24389;AZUL;1165;;0;2022;Questão 92 - Texto extraído da Prova Oficial.
50;CH;140682;E;27;0;;1.88815;1.59325;0.13196;AZUL;1055;;0;2022;Questão 50 - Texto extraído da Prova Oficial.
50;CH;140682;E;27;0;;1.88815;1.59325;0.13196;AZUL;1055;;0;2022;Questão 50 - Texto extraído da Prova Oficial.
50;CH;140682;E;27;0;;1.88815;1.59325;0.13196;AZUL;1175;;0;2022;Questão 50 - Texto extraído da Prova Oficial.
50;CH;140682;E;27;0;;1.88815;1.59325;0.13196;AZUL;1055;;0;2022;Questão 50 - Texto extraído da Prova Oficial.
50;CH;140682;E;27;0;;1.88815;1.59325;0.13196;AZUL;1175;;0;2022;Questão 50 - Texto extraído da Prova Oficial.
50;CH;140682;E;27;0;;1.88815;1.59325;0.13196;AZUL;1175;;0;2022;Questão 50 - Texto extraído da Prova Oficial.
28;LC;141398;D;26;0;;1.88601;0.44771;0.23332;AZUL;1145;;0;2022;"
28
29
30
32 1° dia | Caderno 1 - AZUL - 1ª Aplicação
01"
28;LC;141398;D;26;0;;1.88601;0.44771;0.23332;AZUL;1145;;0;2022;"
28
29
30
32 1° dia | Caderno 1 - AZUL - 1ª Aplicação
01"
28;LC;141398;D;26;0;;1.88601;0.44771;0.23332;AZUL;1105;;0;2022;"
28
29
30
32 1° dia | Caderno 1 - AZUL - 1ª Aplicação
01"
28;LC;141398;D;26;0;;1.88601;0.44771;0.23332;AZUL;1105;;0;2022;"
28
29
30
32 1° dia | Caderno 1 - AZUL - 1ª Aplicação
01"
28;LC;141398;D;26;0;;1.88601;0.44771;0.23332;AZUL;1105;;0;2022;"
28
29
30
32 1° dia | Caderno 1 - AZUL - 1ª Aplicação
01"
28;LC;141398;D;26;0;;1.88601;0.44771;0.23332;AZUL;1145;;0;2022;"
28
29
30
32 1° dia | Caderno 1 - AZUL - 1ª Aplicação
01"
67;CH;141124;C;28;0;;1.88304;0.18672;0.20043;AZUL;1095;;0;2022;Questão 67 - Texto extraído da Prova Oficial.
67;CH;141124;C;28;0;;1.88304;0.18672;0.20043;AZUL;1135;;0;2022;Questão 67 - Texto extraído da Prova Oficial.
67;CH;141124;C;28;0;;1.88304;0.18672;0.20043;AZUL;1095;;0;2022;Questão 67 - Texto extraído da Prova Oficial.
67;CH;141124;C;28;0;;1.88304;0.18672;0.20043;AZUL;1095;;0;2022;Questão 67 - Texto extraído da Prova Oficial.
67;CH;141124;C;28;0;;1.88304;0.18672;0.20043;AZUL;1135;;0;2022;Questão 67 - Texto extraído da Prova Oficial.
67;CH;141124;C;28;0;;1.88304;0.18672;0.20043;AZUL;1135;;0;2022;Questão 67 - Texto extraído da Prova Oficial.
110;CN;141712;D;16;0;;1.87507;0.91052;0.15109;AZUL;1085;;0;2022;Questão 110 - Texto extraído da Prova Oficial.
110;CN;141712;D;16;0;;1.87507;0.91052;0.15109;AZUL;1187;;0;2022;Questão 110 - Texto extraído da Prova Oficial.
110;CN;141712;D;16;0;;1.87507;0.91052;0.15109;AZUL;1085;;0;2022;Questão 110 - Texto extraído da Prova Oficial.
110;CN;141712;D;16;0;;1.87507;0.91052;0.15109;AZUL;1187;;0;2022;Questão 110 - Texto extraído da Prova Oficial.
110;CN;141712;D;16;0;;1.87507;0.91052;0.15109;AZUL;1187;;0;2022;Questão 110 - Texto extraído da Prova Oficial.
110;CN;141712;D;16;0;;1.87507;0.91052;0.15109;AZUL;1085;;0;2022;Questão 110 - Texto extraído da Prova Oficial.
139;MT;117973;A;11;0;;1.87291;2.86025;0.18347;AZUL;1183;;0;2022;Questão 139 - Texto extraído da Prova Oficial.
139;MT;117973;A;11;0;;1.87291;2.86025;0.18347;AZUL;1075;;0;2022;Questão 139 - Texto extraído da Prova Oficial.
139;MT;117973;A;11;0;;1.87291;2.86025;0.18347;AZUL;1075;;0;2022;Questão 139 - Texto extraído da Prova Oficial.
139;MT;117973;A;11;0;;1.87291;2.86025;0.18347;AZUL;1075;;0;2022;Questão 139 - Texto extraído da Prova Oficial.
139;MT;117973;A;11;0;;1.87291;2.86025;0.18347;AZUL;1183;;0;2022;Questão 139 - Texto extraído da Prova Oficial.
139;MT;117973;A;11;0;;1.87291;2.86025;0.18347;AZUL;1183;;0;2022;Questão 139 - Texto extraído da Prova Oficial.
144;MT;29728;B;25;0;;1.86299;1.36218;0.19716;AZUL;1115;;0;2022;Questão 144 - Texto extraído da Prova Oficial.
144;MT;29728;B;25;0;;1.86299;1.36218;0.19716;AZUL;1115;;0;2022;Questão 144 - Texto extraído da Prova Oficial.
144;MT;29728;B;25;0;;1.86299;1.36218;0.19716;AZUL;1155;;0;2022;Questão 144 - Texto extraído da Prova Oficial.
144;MT;29728;B;25;0;;1.86299;1.36218;0.19716;AZUL;1115;;0;2022;Questão 144 - Texto extraído da Prova Oficial.
144;MT;29728;B;25;0;;1.86299;1.36218;0.19716;AZUL;1155;;0;2022;Questão 144 - Texto extraído da Prova Oficial.
144;MT;29728;B;25;0;;1.86299;1.36218;0.19716;AZUL;1155;;0;2022;Questão 144 - Texto extraído da Prova Oficial.
101;CN;23093;E;7;0;;1.8571;2.11084;0.23629;AZUL;1165;;0;2022;Questão 101 - Texto extraído da Prova Oficial.
101;CN;23093;E;7;0;;1.8571;2.11084;0.23629;AZUL;1125;;0;2022;Questão 101 - Texto extraído da Prova Oficial.
101;CN;23093;E;7;0;;1.8571;2.11084;0.23629;AZUL;1125;;0;2022;Questão 101 - Texto extraído da Prova Oficial.
101;CN;23093;E;7;0;;1.8571;2.11084;0.23629;AZUL;1125;;0;2022;Questão 101 - Texto extraído da Prova Oficial.
101;CN;23093;E;7;0;;1.8571;2.11084;0.23629;AZUL;1165;;0;2022;Questão 101 - Texto extraído da Prova Oficial.
101;CN;23093;E;7;0;;1.8571;2.11084;0.23629;AZUL;1165;;0;2022;Questão 101 - Texto extraído da Prova Oficial.
71;CH;111947;B;25;0;;1.85179;0.16222;0.24226;AZUL;1095;;0;2022;Questão 71 - Texto extraído da Prova Oficial.
71;CH;111947;B;25;0;;1.85179;0.16222;0.24226;AZUL;1095;;0;2022;Questão 71 - Texto extraído da Prova Oficial.
71;CH;111947;B;25;0;;1.85179;0.16222;0.24226;AZUL;1135;;0;2022;Questão 71 - Texto extraído da Prova Oficial.
71;CH;111947;B;25;0;;1.85179;0.16222;0.24226;AZUL;1135;;0;2022;Questão 71 - Texto extraído da Prova Oficial.
71;CH;111947;B;25;0;;1.85179;0.16222;0.24226;AZUL;1135;;0;2022;Questão 71 - Texto extraído da Prova Oficial.
71;CH;111947;B;25;0;;1.85179;0.16222;0.24226;AZUL;1095;;0;2022;Questão 71 - Texto extraído da Prova Oficial.
53;CH;140431;B;14;0;;1.84867;1.82987;0.24446;AZUL;1135;;0;2022;Questão 53 - Texto extraído da Prova Oficial.
53;CH;140431;B;14;0;;1.84867;1.82987;0.24446;AZUL;1135;;0;2022;Questão 53 - Texto extraído da Prova Oficial.
53;CH;140431;B;14;0;;1.84867;1.82987;0.24446;AZUL;1095;;0;2022;Questão 53 - Texto extraído da Prova Oficial.
53;CH;140431;B;14;0;;1.84867;1.82987;0.24446;AZUL;1095;;0;2022;Questão 53 - Texto extraído da Prova Oficial.
53;CH;140431;B;14;0;;1.84867;1.82987;0.24446;AZUL;1095;;0;2022;Questão 53 - Texto extraído da Prova Oficial.
53;CH;140431;B;14;0;;1.84867;1.82987;0.24446;AZUL;1135;;0;2022;Questão 53 - Texto extraído da Prova Oficial.
117;CN;83581;E;29;0;;1.84534;1.56818;0.19587;AZUL;1165;;0;2022;Questão 117 - Texto extraído da Prova Oficial.
117;CN;83581;E;29;0;;1.84534;1.56818;0.19587;AZUL;1165;;0;2022;Questão 117 - Texto extraído da Prova Oficial.
117;CN;83581;E;29;0;;1.84534;1.56818;0.19587;AZUL;1125;;0;2022;Questão 117 - Texto extraído da Prova Oficial.
117;CN;83581;E;29;0;;1.84534;1.56818;0.19587;AZUL;1125;;0;2022;Questão 117 - Texto extraído da Prova Oficial.
117;CN;83581;E;29;0;;1.84534;1.56818;0.19587;AZUL;1165;;0;2022;Questão 117 - Texto extraído da Prova Oficial.
117;CN;83581;E;29;0;;1.84534;1.56818;0.19587;AZUL;1125;;0;2022;Questão 117 - Texto extraído da Prova Oficial.
56;CH;141364;A;20;0;;1.83281;-0.1754;0.04287;AZUL;1055;;0;2022;Questão 56 - Texto extraído da Prova Oficial.
56;CH;141364;A;20;0;;1.83281;-0.1754;0.04287;AZUL;1175;;0;2022;Questão 56 - Texto extraído da Prova Oficial.
56;CH;141364;A;20;0;;1.83281;-0.1754;0.04287;AZUL;1055;;0;2022;Questão 56 - Texto extraído da Prova Oficial.
56;CH;141364;A;20;0;;1.83281;-0.1754;0.04287;AZUL;1175;;0;2022;Questão 56 - Texto extraído da Prova Oficial.
56;CH;141364;A;20;0;;1.83281;-0.1754;0.04287;AZUL;1055;;0;2022;Questão 56 - Texto extraído da Prova Oficial.
56;CH;141364;A;20;0;;1.83281;-0.1754;0.04287;AZUL;1175;;0;2022;Questão 56 - Texto extraído da Prova Oficial.
56;CH;141388;C;24;0;;1.83018;0.5613;0.10742;AZUL;1191;;0;2022;Questão 56 - Texto extraído da Prova Oficial.
56;CH;141388;C;24;0;;1.83018;0.5613;0.10742;AZUL;1191;;0;2022;Questão 56 - Texto extraído da Prova Oficial.
56;CH;141388;C;24;0;;1.83018;0.5613;0.10742;AZUL;1191;;0;2022;Questão 56 - Texto extraído da Prova Oficial.
46;CH;140612;C;6;0;;1.82461;0.19307;0.25114;AZUL;1191;;0;2022;Questão 46 - Texto extraído da Prova Oficial.
46;CH;140612;C;6;0;;1.82461;0.19307;0.25114;AZUL;1191;;0;2022;Questão 46 - Texto extraído da Prova Oficial.
46;CH;140612;C;6;0;;1.82461;0.19307;0.25114;AZUL;1191;;0;2022;Questão 46 - Texto extraído da Prova Oficial.
162;MT;111516;C;24;0;;1.82335;1.38103;0.13879;AZUL;1183;;0;2022;Questão 162 - Texto extraído da Prova Oficial.
162;MT;111516;C;24;0;;1.82335;1.38103;0.13879;AZUL;1183;;0;2022;Questão 162 - Texto extraído da Prova Oficial.
162;MT;111516;C;24;0;;1.82335;1.38103;0.13879;AZUL;1183;;0;2022;Questão 162 - Texto extraído da Prova Oficial.
162;MT;111516;C;24;0;;1.82335;1.38103;0.13879;AZUL;1075;;0;2022;Questão 162 - Texto extraído da Prova Oficial.
162;MT;111516;C;24;0;;1.82335;1.38103;0.13879;AZUL;1075;;0;2022;Questão 162 - Texto extraído da Prova Oficial.
162;MT;111516;C;24;0;;1.82335;1.38103;0.13879;AZUL;1075;;0;2022;Questão 162 - Texto extraído da Prova Oficial.
98;CN;141725;E;29;0;;1.82114;1.93167;0.06674;AZUL;1085;;0;2022;Questão 98 - Texto extraído da Prova Oficial.
98;CN;141725;E;29;0;;1.82114;1.93167;0.06674;AZUL;1085;;0;2022;Questão 98 - Texto extraído da Prova Oficial.
98;CN;141725;E;29;0;;1.82114;1.93167;0.06674;AZUL;1187;;0;2022;Questão 98 - Texto extraído da Prova Oficial.
98;CN;141725;E;29;0;;1.82114;1.93167;0.06674;AZUL;1085;;0;2022;Questão 98 - Texto extraído da Prova Oficial.
98;CN;141725;E;29;0;;1.82114;1.93167;0.06674;AZUL;1187;;0;2022;Questão 98 - Texto extraído da Prova Oficial.
98;CN;141725;E;29;0;;1.82114;1.93167;0.06674;AZUL;1187;;0;2022;Questão 98 - Texto extraído da Prova Oficial.
171;MT;42959;C;19;0;;1.8075;2.52222;0.20343;AZUL;1155;;0;2022;Questão 171 - Texto extraído da Prova Oficial.
171;MT;42959;C;19;0;;1.8075;2.52222;0.20343;AZUL;1115;;0;2022;Questão 171 - Texto extraído da Prova Oficial.
171;MT;42959;C;19;0;;1.8075;2.52222;0.20343;AZUL;1155;;0;2022;Questão 171 - Texto extraído da Prova Oficial.
171;MT;42959;C;19;0;;1.8075;2.52222;0.20343;AZUL;1115;;0;2022;Questão 171 - Texto extraído da Prova Oficial.
171;MT;42959;C;19;0;;1.8075;2.52222;0.20343;AZUL;1155;;0;2022;Questão 171 - Texto extraído da Prova Oficial.
171;MT;42959;C;19;0;;1.8075;2.52222;0.20343;AZUL;1115;;0;2022;Questão 171 - Texto extraído da Prova Oficial.
107;CN;63073;A;22;0;;1.80612;1.728;0.08782;AZUL;1165;;0;2022;Questão 107 - Texto extraído da Prova Oficial.
107;CN;63073;A;22;0;;1.80612;1.728;0.08782;AZUL;1165;;0;2022;Questão 107 - Texto extraído da Prova Oficial.
107;CN;63073;A;22;0;;1.80612;1.728;0.08782;AZUL;1165;;0;2022;Questão 107 - Texto extraído da Prova Oficial.
107;CN;63073;A;22;0;;1.80612;1.728;0.08782;AZUL;1125;;0;2022;Questão 107 - Texto extraído da Prova Oficial.
107;CN;63073;A;22;0;;1.80612;1.728;0.08782;AZUL;1125;;0;2022;Questão 107 - Texto extraído da Prova Oficial.
107;CN;63073;A;22;0;;1.80612;1.728;0.08782;AZUL;1125;;0;2022;Questão 107 - Texto extraído da Prova Oficial.
79;CH;140592;B;11;0;;1.80595;1.97568;0.17809;AZUL;1191;;0;2022;Questão 79 - Texto extraído da Prova Oficial.
79;CH;140592;B;11;0;;1.80595;1.97568;0.17809;AZUL;1191;;0;2022;Questão 79 - Texto extraído da Prova Oficial.
79;CH;140592;B;11;0;;1.80595;1.97568;0.17809;AZUL;1191;;0;2022;Questão 79 - Texto extraído da Prova Oficial.
175;MT;96409;D;5;0;;1.80528;1.85524;0.17764;AZUL;1155;;0;2022;Questão 175 - Texto extraído da Prova Oficial.
175;MT;96409;D;5;0;;1.80528;1.85524;0.17764;AZUL;1115;;0;2022;Questão 175 - Texto extraído da Prova Oficial.
175;MT;96409;D;5;0;;1.80528;1.85524;0.17764;AZUL;1155;;0;2022;Questão 175 - Texto extraído da Prova Oficial.
175;MT;96409;D;5;0;;1.80528;1.85524;0.17764;AZUL;1155;;0;2022;Questão 175 - Texto extraído da Prova Oficial.
175;MT;96409;D;5;0;;1.80528;1.85524;0.17764;AZUL;1115;;0;2022;Questão 175 - Texto extraído da Prova Oficial.
175;MT;96409;D;5;0;;1.80528;1.85524;0.17764;AZUL;1115;;0;2022;Questão 175 - Texto extraído da Prova Oficial.
134;CN;54377;A;28;0;;1.80497;2.09437;0.22201;AZUL;1125;;0;2022;Questão 134 - Texto extraído da Prova Oficial.
134;CN;54377;A;28;0;;1.80497;2.09437;0.22201;AZUL;1125;;0;2022;Questão 134 - Texto extraído da Prova Oficial.
134;CN;54377;A;28;0;;1.80497;2.09437;0.22201;AZUL;1165;;0;2022;Questão 134 - Texto extraído da Prova Oficial.
134;CN;54377;A;28;0;;1.80497;2.09437;0.22201;AZUL;1165;;0;2022;Questão 134 - Texto extraído da Prova Oficial.
134;CN;54377;A;28;0;;1.80497;2.09437;0.22201;AZUL;1165;;0;2022;Questão 134 - Texto extraído da Prova Oficial.
134;CN;54377;A;28;0;;1.80497;2.09437;0.22201;AZUL;1125;;0;2022;Questão 134 - Texto extraído da Prova Oficial.
15;LC;141737;C;15;0;;1.79951;0.57085;0.18455;AZUL;1105;;0;2022;Questão 15 - Texto extraído da Prova Oficial.
15;LC;141737;C;15;0;;1.79951;0.57085;0.18455;AZUL;1145;;0;2022;Questão 15 - Texto extraído da Prova Oficial.
15;LC;141737;C;15;0;;1.79951;0.57085;0.18455;AZUL;1105;;0;2022;Questão 15 - Texto extraído da Prova Oficial.
15;LC;141737;C;15;0;;1.79951;0.57085;0.18455;AZUL;1145;;0;2022;Questão 15 - Texto extraído da Prova Oficial.
15;LC;141737;C;15;0;;1.79951;0.57085;0.18455;AZUL;1145;;0;2022;Questão 15 - Texto extraído da Prova Oficial.
15;LC;141737;C;15;0;;1.79951;0.57085;0.18455;AZUL;1105;;0;2022;Questão 15 - Texto extraído da Prova Oficial.
131;CN;97899;C;20;0;;1.79737;0.84348;0.23306;AZUL;1165;;0;2022;Questão 131 - Texto extraído da Prova Oficial.
131;CN;97899;C;20;0;;1.79737;0.84348;0.23306;AZUL;1125;;0;2022;Questão 131 - Texto extraído da Prova Oficial.
131;CN;97899;C;20;0;;1.79737;0.84348;0.23306;AZUL;1165;;0;2022;Questão 131 - Texto extraído da Prova Oficial.
131;CN;97899;C;20;0;;1.79737;0.84348;0.23306;AZUL;1125;;0;2022;Questão 131 - Texto extraído da Prova Oficial.
131;CN;97899;C;20;0;;1.79737;0.84348;0.23306;AZUL;1125;;0;2022;Questão 131 - Texto extraído da Prova Oficial.
131;CN;97899;C;20;0;;1.79737;0.84348;0.23306;AZUL;1165;;0;2022;Questão 131 - Texto extraído da Prova Oficial.
1;LC;118230;E;7;0;;1.79286;-0.35288;0.09108;AZUL;1065;1.0;0;2022;"
1
2
3
4
5
6
7
O
8
H
9
10 N O
U
11 Ã
12 C Ç
13 S
A
14 A
D
15 R
E
16
R
17
18 A
19 D
20
21
22
23
24
25
26
27
28
29
30
32 1° dia | Caderno 1 - AZUL - 1ª Aplicação
01"
1;LC;118230;E;7;0;;1.79286;-0.35288;0.09108;AZUL;1179;1.0;0;2022;"
1
2
3
4
5
6
7
O
8
H
9
10 N O
U
11 Ã
12 C Ç
13 S
A
14 A
D
15 R
E
16
R
17
18 A
19 D
20
21
22
23
24
25
26
27
28
29
30
32 1° dia | Caderno 1 - AZUL - 1ª Aplicação
01"
1;LC;118230;E;7;0;;1.79286;-0.35288;0.09108;AZUL;1179;1.0;0;2022;"
1
2
3
4
5
6
7
O
8
H
9
10 N O
U
11 Ã
12 C Ç
13 S
A
14 A
D
15 R
E
16
R
17
18 A
19 D
20
21
22
23
24
25
26
27
28
29
30
32 1° dia | Caderno 1 - AZUL - 1ª Aplicação
01"
1;LC;118230;E;7;0;;1.79286;-0.35288;0.09108;AZUL;1065;1.0;0;2022;"
1
2
3
4
5
6
7
O
8
H
9
10 N O
U
11 Ã
12 C Ç
13 S
A
14 A
D
15 R
E
16
R
17
18 A
19 D
20
21
22
23
24
25
26
27
28
29
30
32 1° dia | Caderno 1 - AZUL - 1ª Aplicação
01"
1;LC;118230;E;7;0;;1.79286;-0.35288;0.09108;AZUL;1065;1.0;0;2022;"
1
2
3
4
5
6
7
O
8
H
9
10 N O
U
11 Ã
12 C Ç
13 S
A
14 A
D
15 R
E
16
R
17
18 A
19 D
20
21
22
23
24
25
26
27
28
29
30
32 1° dia | Caderno 1 - AZUL - 1ª Aplicação
01"
1;LC;118230;E;7;0;;1.79286;-0.35288;0.09108;AZUL;1179;1.0;0;2022;"
1
2
3
4
5
6
7
O
8
H
9
10 N O
U
11 Ã
12 C Ç
13 S
A
14 A
D
15 R
E
16
R
17
18 A
19 D
20
21
22
23
24
25
26
27
28
29
30
32 1° dia | Caderno 1 - AZUL - 1ª Aplicação
01"
10;LC;44687;A;9;0;;1.78812;-0.21897;0.1944;AZUL;1145;;0;2022;Questão 10 - Texto extraído da Prova Oficial.
10;LC;44687;A;9;0;;1.78812;-0.21897;0.1944;AZUL;1145;;0;2022;Questão 10 - Texto extraído da Prova Oficial.
10;LC;44687;A;9;0;;1.78812;-0.21897;0.1944;AZUL;1105;;0;2022;Questão 10 - Texto extraído da Prova Oficial.
10;LC;44687;A;9;0;;1.78812;-0.21897;0.1944;AZUL;1145;;0;2022;Questão 10 - Texto extraído da Prova Oficial.
10;LC;44687;A;9;0;;1.78812;-0.21897;0.1944;AZUL;1105;;0;2022;Questão 10 - Texto extraído da Prova Oficial.
10;LC;44687;A;9;0;;1.78812;-0.21897;0.1944;AZUL;1105;;0;2022;Questão 10 - Texto extraído da Prova Oficial.
121;CN;37769;B;14;0;;1.78429;2.50062;0.27071;AZUL;1085;;0;2022;Questão 121 - Texto extraído da Prova Oficial.
121;CN;37769;B;14;0;;1.78429;2.50062;0.27071;AZUL;1187;;0;2022;Questão 121 - Texto extraído da Prova Oficial.
121;CN;37769;B;14;0;;1.78429;2.50062;0.27071;AZUL;1187;;0;2022;Questão 121 - Texto extraído da Prova Oficial.
121;CN;37769;B;14;0;;1.78429;2.50062;0.27071;AZUL;1085;;0;2022;Questão 121 - Texto extraído da Prova Oficial.
121;CN;37769;B;14;0;;1.78429;2.50062;0.27071;AZUL;1187;;0;2022;Questão 121 - Texto extraído da Prova Oficial.
121;CN;37769;B;14;0;;1.78429;2.50062;0.27071;AZUL;1085;;0;2022;Questão 121 - Texto extraído da Prova Oficial.
93;CN;56145;B;8;0;;1.78305;0.46449;0.1751;AZUL;1125;;0;2022;Questão 93 - Texto extraído da Prova Oficial.
93;CN;56145;B;8;0;;1.78305;0.46449;0.1751;AZUL;1125;;0;2022;Questão 93 - Texto extraído da Prova Oficial.
93;CN;56145;B;8;0;;1.78305;0.46449;0.1751;AZUL;1165;;0;2022;Questão 93 - Texto extraído da Prova Oficial.
93;CN;56145;B;8;0;;1.78305;0.46449;0.1751;AZUL;1165;;0;2022;Questão 93 - Texto extraído da Prova Oficial.
93;CN;56145;B;8;0;;1.78305;0.46449;0.1751;AZUL;1165;;0;2022;Questão 93 - Texto extraído da Prova Oficial.
93;CN;56145;B;8;0;;1.78305;0.46449;0.1751;AZUL;1125;;0;2022;Questão 93 - Texto extraído da Prova Oficial.
32;LC;82254;C;23;0;;1.7817;2.05191;0.123;AZUL;1145;;0;2022;Questão 32 - Texto extraído da Prova Oficial.
32;LC;82254;C;23;0;;1.7817;2.05191;0.123;AZUL;1105;;0;2022;Questão 32 - Texto extraído da Prova Oficial.
32;LC;82254;C;23;0;;1.7817;2.05191;0.123;AZUL;1145;;0;2022;Questão 32 - Texto extraído da Prova Oficial.
32;LC;82254;C;23;0;;1.7817;2.05191;0.123;AZUL;1105;;0;2022;Questão 32 - Texto extraído da Prova Oficial.
32;LC;82254;C;23;0;;1.7817;2.05191;0.123;AZUL;1105;;0;2022;Questão 32 - Texto extraído da Prova Oficial.
32;LC;82254;C;23;0;;1.7817;2.05191;0.123;AZUL;1145;;0;2022;Questão 32 - Texto extraído da Prova Oficial.
172;MT;25236;A;11;0;;1.77991;1.86878;0.15662;AZUL;1115;;0;2022;Questão 172 - Texto extraído da Prova Oficial.
172;MT;25236;A;11;0;;1.77991;1.86878;0.15662;AZUL;1155;;0;2022;Questão 172 - Texto extraído da Prova Oficial.
172;MT;25236;A;11;0;;1.77991;1.86878;0.15662;AZUL;1115;;0;2022;Questão 172 - Texto extraído da Prova Oficial.
172;MT;25236;A;11;0;;1.77991;1.86878;0.15662;AZUL;1155;;0;2022;Questão 172 - Texto extraído da Prova Oficial.
172;MT;25236;A;11;0;;1.77991;1.86878;0.15662;AZUL;1115;;0;2022;Questão 172 - Texto extraído da Prova Oficial.
172;MT;25236;A;11;0;;1.77991;1.86878;0.15662;AZUL;1155;;0;2022;Questão 172 - Texto extraído da Prova Oficial.
16;LC;140865;D;16;0;;1.77675;2.19281;0.27828;AZUL;1145;;0;2022;"
16
R
17
18 A
19 D
20
21
22
23
24
25
26
27
28
29
30
32 1° dia | Caderno 1 - AZUL - 1ª Aplicação
01"
16;LC;140865;D;16;0;;1.77675;2.19281;0.27828;AZUL;1145;;0;2022;"
16
R
17
18 A
19 D
20
21
22
23
24
25
26
27
28
29
30
32 1° dia | Caderno 1 - AZUL - 1ª Aplicação
01"
