CO_POSICAO;SG_AREA;CO_ITEM;TX_GABARITO;CO_HABILIDADE;IN_ITEM_ABAN;TX_MOTIVO_ABAN;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;TX_COR;CO_PROVA;TP_LINGUA;IN_ITEM_ADAPTADO;NU_ANO;TX_ENUNCIADO
3;LC;141730;D;8;0;;1.90192;0.6706;0.16827;AZUL;1395;1.0;0;2024;"3 3 Branco
1
Rosa 4 4 Rosa
Ledor 9 9 Ledor
AZUL
Libras 10 10 Libras
ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM
ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM
ATENÇÃO: transcreva no espaço apropriado do seu CARTÃO-RESPOSTA,
com sua caligrafi a usual, considerando as letras maiúsculas e minúsculas, a seguinte frase:
O arco-íris foge de mim
LEIA ATENTAMENTE AS INSTRUÇÕES SEGUINTES:
1. E ste CADERNO DE QUESTÕES contém 90 questões numeradas de 01 a 90 e a Proposta de Redação,
dispostas da seguinte maneira:
a) questões de número 01 a 45, relativas à área d"
3;LC;141730;D;8;0;;1.90192;0.6706;0.16827;AZUL;1395;1.0;0;2024;"3 3 Branco
1
Rosa 4 4 Rosa
Ledor 9 9 Ledor
AZUL
Libras 10 10 Libras
ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM
ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM
ATENÇÃO: transcreva no espaço apropriado do seu CARTÃO-RESPOSTA,
com sua caligrafi a usual, considerando as letras maiúsculas e minúsculas, a seguinte frase:
O arco-íris foge de mim
LEIA ATENTAMENTE AS INSTRUÇÕES SEGUINTES:
1. E ste CADERNO DE QUESTÕES contém 90 questões numeradas de 01 a 90 e a Proposta de Redação,
dispostas da seguinte maneira:
a) questões de número 01 a 45, relativas à área d"
61;CH;140824;D;26;0;;1.89984;0.61185;0.2417;AZUL;1343;;0;2024;Enunciado da Questão 61 (Consulte o Caderno Azul Oficial)
61;CH;140824;D;26;0;;1.89984;0.61185;0.2417;AZUL;1431;;0;2024;Enunciado da Questão 61 (Consulte o Caderno Azul Oficial)
61;CH;140824;D;26;0;;1.89984;0.61185;0.2417;AZUL;1431;;0;2024;Enunciado da Questão 61 (Consulte o Caderno Azul Oficial)
61;CH;140824;D;26;0;;1.89984;0.61185;0.2417;AZUL;1343;;0;2024;Enunciado da Questão 61 (Consulte o Caderno Azul Oficial)
61;CH;140824;D;26;0;;1.89984;0.61185;0.2417;AZUL;1343;;0;2024;Enunciado da Questão 61 (Consulte o Caderno Azul Oficial)
61;CH;140824;D;26;0;;1.89984;0.61185;0.2417;AZUL;1431;;0;2024;Enunciado da Questão 61 (Consulte o Caderno Azul Oficial)
164;MT;117808;C;16;0;;1.89829;1.63461;0.19327;AZUL;1363;;0;2024;Enunciado da Questão 164 (Consulte o Caderno Azul Oficial)
164;MT;117808;C;16;0;;1.89829;1.63461;0.19327;AZUL;1363;;0;2024;Enunciado da Questão 164 (Consulte o Caderno Azul Oficial)
164;MT;117808;C;16;0;;1.89829;1.63461;0.19327;AZUL;1363;;0;2024;Enunciado da Questão 164 (Consulte o Caderno Azul Oficial)
103;CN;76197;E;18;0;;1.89479;1.79703;0.07532;AZUL;1419;;0;2024;Enunciado da Questão 103 (Consulte o Caderno Azul Oficial)
103;CN;76197;E;18;0;;1.89479;1.79703;0.07532;AZUL;1419;;0;2024;Enunciado da Questão 103 (Consulte o Caderno Azul Oficial)
103;CN;76197;E;18;0;;1.89479;1.79703;0.07532;AZUL;1419;;0;2024;Enunciado da Questão 103 (Consulte o Caderno Azul Oficial)
148;MT;13141;C;21;0;;1.89157;2.761;0.19855;AZUL;1407;;0;2024;Enunciado da Questão 148 (Consulte o Caderno Azul Oficial)
148;MT;13141;C;21;0;;1.89157;2.761;0.19855;AZUL;1407;;0;2024;Enunciado da Questão 148 (Consulte o Caderno Azul Oficial)
148;MT;13141;C;21;0;;1.89157;2.761;0.19855;AZUL;1407;;0;2024;Enunciado da Questão 148 (Consulte o Caderno Azul Oficial)
173;MT;111422;A;13;0;;1.88957;2.16503;0.17038;AZUL;1471;;0;2024;Enunciado da Questão 173 (Consulte o Caderno Azul Oficial)
173;MT;111422;A;13;0;;1.88957;2.16503;0.17038;AZUL;1471;;0;2024;Enunciado da Questão 173 (Consulte o Caderno Azul Oficial)
173;MT;111422;A;13;0;;1.88957;2.16503;0.17038;AZUL;1471;;0;2024;Enunciado da Questão 173 (Consulte o Caderno Azul Oficial)
125;CN;17580;B;17;0;;1.88685;1.03171;0.15614;AZUL;1373;;0;2024;Enunciado da Questão 125 (Consulte o Caderno Azul Oficial)
125;CN;17580;B;17;0;;1.88685;1.03171;0.15614;AZUL;1373;;0;2024;Enunciado da Questão 125 (Consulte o Caderno Azul Oficial)
125;CN;17580;B;17;0;;1.88685;1.03171;0.15614;AZUL;1373;;0;2024;Enunciado da Questão 125 (Consulte o Caderno Azul Oficial)
143;MT;117797;D;18;0;;1.87853;2.91962;0.20882;AZUL;1407;;0;2024;Enunciado da Questão 143 (Consulte o Caderno Azul Oficial)
143;MT;117797;D;18;0;;1.87853;2.91962;0.20882;AZUL;1407;;0;2024;Enunciado da Questão 143 (Consulte o Caderno Azul Oficial)
143;MT;117797;D;18;0;;1.87853;2.91962;0.20882;AZUL;1407;;0;2024;Enunciado da Questão 143 (Consulte o Caderno Azul Oficial)
148;MT;125926;C;11;0;;1.87604;1.07428;0.14024;AZUL;1471;;0;2024;Enunciado da Questão 148 (Consulte o Caderno Azul Oficial)
148;MT;125926;C;11;0;;1.87604;1.07428;0.14024;AZUL;1471;;0;2024;Enunciado da Questão 148 (Consulte o Caderno Azul Oficial)
148;MT;125926;C;11;0;;1.87604;1.07428;0.14024;AZUL;1471;;0;2024;Enunciado da Questão 148 (Consulte o Caderno Azul Oficial)
63;CH;140594;B;19;0;;1.86385;1.14501;0.26101;AZUL;1447;;0;2024;Enunciado da Questão 63 (Consulte o Caderno Azul Oficial)
63;CH;140594;B;19;0;;1.86385;1.14501;0.26101;AZUL;1447;;0;2024;Enunciado da Questão 63 (Consulte o Caderno Azul Oficial)
63;CH;140594;B;19;0;;1.86385;1.14501;0.26101;AZUL;1447;;0;2024;Enunciado da Questão 63 (Consulte o Caderno Azul Oficial)
81;CH;86938;D;2;0;;1.8603;0.23132;0.12911;AZUL;1383;;0;2024;Enunciado da Questão 81 (Consulte o Caderno Azul Oficial)
81;CH;86938;D;2;0;;1.8603;0.23132;0.12911;AZUL;1383;;0;2024;Enunciado da Questão 81 (Consulte o Caderno Azul Oficial)
81;CH;86938;D;2;0;;1.8603;0.23132;0.12911;AZUL;1383;;0;2024;Enunciado da Questão 81 (Consulte o Caderno Azul Oficial)
42;LC;150747;D;4;0;;1.85835;-0.12011;0.08169;AZUL;1395;;0;2024;Enunciado da Questão 42 (Consulte o Caderno Azul Oficial)
42;LC;150747;D;4;0;;1.85835;-0.12011;0.08169;AZUL;1395;;0;2024;Enunciado da Questão 42 (Consulte o Caderno Azul Oficial)
42;LC;150747;D;4;0;;1.85835;-0.12011;0.08169;AZUL;1395;;0;2024;Enunciado da Questão 42 (Consulte o Caderno Azul Oficial)
47;CH;149788;C;5;0;;1.8508;1.48328;0.34371;AZUL;1431;;0;2024;Enunciado da Questão 47 (Consulte o Caderno Azul Oficial)
47;CH;149788;C;5;0;;1.8508;1.48328;0.34371;AZUL;1343;;0;2024;Enunciado da Questão 47 (Consulte o Caderno Azul Oficial)
47;CH;149788;C;5;0;;1.8508;1.48328;0.34371;AZUL;1343;;0;2024;Enunciado da Questão 47 (Consulte o Caderno Azul Oficial)
47;CH;149788;C;5;0;;1.8508;1.48328;0.34371;AZUL;1431;;0;2024;Enunciado da Questão 47 (Consulte o Caderno Azul Oficial)
47;CH;149788;C;5;0;;1.8508;1.48328;0.34371;AZUL;1343;;0;2024;Enunciado da Questão 47 (Consulte o Caderno Azul Oficial)
47;CH;149788;C;5;0;;1.8508;1.48328;0.34371;AZUL;1431;;0;2024;Enunciado da Questão 47 (Consulte o Caderno Azul Oficial)
49;CH;112144;C;18;0;;1.84717;0.93959;0.21042;AZUL;1447;;0;2024;Enunciado da Questão 49 (Consulte o Caderno Azul Oficial)
49;CH;112144;C;18;0;;1.84717;0.93959;0.21042;AZUL;1447;;0;2024;Enunciado da Questão 49 (Consulte o Caderno Azul Oficial)
49;CH;112144;C;18;0;;1.84717;0.93959;0.21042;AZUL;1447;;0;2024;Enunciado da Questão 49 (Consulte o Caderno Azul Oficial)
161;MT;141550;B;15;0;;1.84675;2.38735;0.24264;AZUL;1407;;0;2024;Enunciado da Questão 161 (Consulte o Caderno Azul Oficial)
161;MT;141550;B;15;0;;1.84675;2.38735;0.24264;AZUL;1407;;0;2024;Enunciado da Questão 161 (Consulte o Caderno Azul Oficial)
161;MT;141550;B;15;0;;1.84675;2.38735;0.24264;AZUL;1407;;0;2024;Enunciado da Questão 161 (Consulte o Caderno Azul Oficial)
136;MT;60344;C;4;0;;1.84431;0.87782;0.13438;AZUL;1471;;0;2024;Enunciado da Questão 136 (Consulte o Caderno Azul Oficial)
136;MT;60344;C;4;0;;1.84431;0.87782;0.13438;AZUL;1471;;0;2024;Enunciado da Questão 136 (Consulte o Caderno Azul Oficial)
136;MT;60344;C;4;0;;1.84431;0.87782;0.13438;AZUL;1471;;0;2024;Enunciado da Questão 136 (Consulte o Caderno Azul Oficial)
120;CN;88196;E;30;0;;1.83319;0.61131;0.16629;AZUL;1373;;0;2024;"120 litros por
simultânea às discussões neomalthusianas sobre a crise
dia, uma única árvore pode ser capaz de produzir água
demográfica, à aceleração dos processos de modernização
para até oito pessoas.
e ao boom da indústria farmacêutica multinacional.
DIAS, T. M. et al. A pílula da oportunidade: discursos sobre as pílulas MAGNO, C. Estudiosos explicam o motivo de chover tanto
anticoncepcionais em A Gazeta da Farmácia, 1960-1981. História, em Belém. Disponível em: www.diarioonline.com.br.
Ciências, Saúde — Manguinhos, n. 3, jul.-set. 2018 (adaptado). Acesso em: 6 nov. 2021.
Qual foi o efeito social resultante do avanço tecnológico TEXTO II
mencionado no texto? A Amazônia perdeu diariamente uma área de floresta
A O afastamento da autoridade médica na regulação da maior do que 4 mil campos de futebol apenas em setembro
fecundidade. de 2021. Em todo o mês, foram devastados 1 224 km²,
B A superação do discurso da moralidade pela ação da o que corresponde ao tamanho da cidade do Rio de Janeiro
e é a pior marca para setembro em 10 anos. Os dados
mídia estatal.
são do Sistema de Alerta de Desmatamento (SAD) do
C A ampliação do debate público sobre o planejamento
Instituto do Homem e Meio Ambiente da Amazônia (Imazon),
familiar.
que monitora a floresta por meio de imagens de satélites.
D A centralização da pesquisa científica pelo sistema
privado de saúde. FREITAS, A. Desmatamento na Amazônia em setembro foi o maior
para o período em 10 anos. Disponível em: www.cnnbrasil.com.br.
E O"
120;CN;88196;E;30;0;;1.83319;0.61131;0.16629;AZUL;1373;;0;2024;"120 litros por
simultânea às discussões neomalthusianas sobre a crise
dia, uma única árvore pode ser capaz de produzir água
demográfica, à aceleração dos processos de modernização
para até oito pessoas.
e ao boom da indústria farmacêutica multinacional.
DIAS, T. M. et al. A pílula da oportunidade: discursos sobre as pílulas MAGNO, C. Estudiosos explicam o motivo de chover tanto
anticoncepcionais em A Gazeta da Farmácia, 1960-1981. História, em Belém. Disponível em: www.diarioonline.com.br.
Ciências, Saúde — Manguinhos, n. 3, jul.-set. 2018 (adaptado). Acesso em: 6 nov. 2021.
Qual foi o efeito social resultante do avanço tecnológico TEXTO II
mencionado no texto? A Amazônia perdeu diariamente uma área de floresta
A O afastamento da autoridade médica na regulação da maior do que 4 mil campos de futebol apenas em setembro
fecundidade. de 2021. Em todo o mês, foram devastados 1 224 km²,
B A superação do discurso da moralidade pela ação da o que corresponde ao tamanho da cidade do Rio de Janeiro
e é a pior marca para setembro em 10 anos. Os dados
mídia estatal.
são do Sistema de Alerta de Desmatamento (SAD) do
C A ampliação do debate público sobre o planejamento
Instituto do Homem e Meio Ambiente da Amazônia (Imazon),
familiar.
que monitora a floresta por meio de imagens de satélites.
D A centralização da pesquisa científica pelo sistema
privado de saúde. FREITAS, A. Desmatamento na Amazônia em setembro foi o maior
para o período em 10 anos. Disponível em: www.cnnbrasil.com.br.
E O"
120;CN;88196;E;30;0;;1.83319;0.61131;0.16629;AZUL;1373;;0;2024;"120 litros por
simultânea às discussões neomalthusianas sobre a crise
dia, uma única árvore pode ser capaz de produzir água
demográfica, à aceleração dos processos de modernização
para até oito pessoas.
e ao boom da indústria farmacêutica multinacional.
DIAS, T. M. et al. A pílula da oportunidade: discursos sobre as pílulas MAGNO, C. Estudiosos explicam o motivo de chover tanto
anticoncepcionais em A Gazeta da Farmácia, 1960-1981. História, em Belém. Disponível em: www.diarioonline.com.br.
Ciências, Saúde — Manguinhos, n. 3, jul.-set. 2018 (adaptado). Acesso em: 6 nov. 2021.
Qual foi o efeito social resultante do avanço tecnológico TEXTO II
mencionado no texto? A Amazônia perdeu diariamente uma área de floresta
A O afastamento da autoridade médica na regulação da maior do que 4 mil campos de futebol apenas em setembro
fecundidade. de 2021. Em todo o mês, foram devastados 1 224 km²,
B A superação do discurso da moralidade pela ação da o que corresponde ao tamanho da cidade do Rio de Janeiro
e é a pior marca para setembro em 10 anos. Os dados
mídia estatal.
são do Sistema de Alerta de Desmatamento (SAD) do
C A ampliação do debate público sobre o planejamento
Instituto do Homem e Meio Ambiente da Amazônia (Imazon),
familiar.
que monitora a floresta por meio de imagens de satélites.
D A centralização da pesquisa científica pelo sistema
privado de saúde. FREITAS, A. Desmatamento na Amazônia em setembro foi o maior
para o período em 10 anos. Disponível em: www.cnnbrasil.com.br.
E O"
88;CH;149830;C;28;0;;1.82739;1.49102;0.20499;AZUL;1383;;0;2024;88 2233//0088//22002244 1166::4466::4433
88;CH;149830;C;28;0;;1.82739;1.49102;0.20499;AZUL;1383;;0;2024;88 2233//0088//22002244 1166::4466::4433
88;CH;149830;C;28;0;;1.82739;1.49102;0.20499;AZUL;1383;;0;2024;88 2233//0088//22002244 1166::4466::4433
54;CH;140552;D;12;0;;1.82693;0.87369;0.16157;AZUL;1383;;0;2024;"54 QUESTÃO 56
Os grupos dominantes são beneficiados em termos de No primeiro dia, foi colocada uma panela de barro no
credibilidade e podem, com isso, controlar falas de membros centro do barracão, a qual representava o espírito do morto
de outros grupos, descredibilizando seus testemunhos com presente na sala. Aqueles que dançavam depositavam
base em concepções compartilhadas de preconceito de moedas ao passarem junto dela e, ao seu redor, milho
identidade (gênero e raça). Algumas formas de preconceito branco, mel, água, acaçás, cachaça. No segundo dia,
tornam as declarações das pessoas menos importantes os ogãs, antes de iniciar a cerimônia, caminharam pelo
devido ao seu pertencimento a determinado grupo social. corredor formado pelas casas, batendo com longas varas
Assim, um falante recebe menos credibilidade devido ao de bambus nos seus beirais, até alcançarem o portão de
preconceito do ouvinte. entrada. No terceiro dia, quatro pessoas, as mais influentes
do culto, carregaram um lençol, que aparentemente
KUHNEN, T. Resenha de The Power and Ethics of Knowing,
de Miranda Fricker. Revista Princípios, n. 33, 2013. continha um corpo em seu interior. No entanto, esse corpo
era formado por folhas verdes de plantas, que foram
Com base na reflexão suscitada no texto, o preconceito
derramadas sobre uma pessoa.
de identidade é responsável por um tipo de injustiça
MANZOCHI, H. M. Axexe, um rito de passagem. Revista do Museu
A estética, que normatiza os padrões corporais. de Arqueolog"
54;CH;140552;D;12;0;;1.82693;0.87369;0.16157;AZUL;1383;;0;2024;"54 QUESTÃO 56
Os grupos dominantes são beneficiados em termos de No primeiro dia, foi colocada uma panela de barro no
credibilidade e podem, com isso, controlar falas de membros centro do barracão, a qual representava o espírito do morto
de outros grupos, descredibilizando seus testemunhos com presente na sala. Aqueles que dançavam depositavam
base em concepções compartilhadas de preconceito de moedas ao passarem junto dela e, ao seu redor, milho
identidade (gênero e raça). Algumas formas de preconceito branco, mel, água, acaçás, cachaça. No segundo dia,
tornam as declarações das pessoas menos importantes os ogãs, antes de iniciar a cerimônia, caminharam pelo
devido ao seu pertencimento a determinado grupo social. corredor formado pelas casas, batendo com longas varas
Assim, um falante recebe menos credibilidade devido ao de bambus nos seus beirais, até alcançarem o portão de
preconceito do ouvinte. entrada. No terceiro dia, quatro pessoas, as mais influentes
do culto, carregaram um lençol, que aparentemente
KUHNEN, T. Resenha de The Power and Ethics of Knowing,
de Miranda Fricker. Revista Princípios, n. 33, 2013. continha um corpo em seu interior. No entanto, esse corpo
era formado por folhas verdes de plantas, que foram
Com base na reflexão suscitada no texto, o preconceito
derramadas sobre uma pessoa.
de identidade é responsável por um tipo de injustiça
MANZOCHI, H. M. Axexe, um rito de passagem. Revista do Museu
A estética, que normatiza os padrões corporais. de Arqueolog"
54;CH;140552;D;12;0;;1.82693;0.87369;0.16157;AZUL;1383;;0;2024;"54 QUESTÃO 56
Os grupos dominantes são beneficiados em termos de No primeiro dia, foi colocada uma panela de barro no
credibilidade e podem, com isso, controlar falas de membros centro do barracão, a qual representava o espírito do morto
de outros grupos, descredibilizando seus testemunhos com presente na sala. Aqueles que dançavam depositavam
base em concepções compartilhadas de preconceito de moedas ao passarem junto dela e, ao seu redor, milho
identidade (gênero e raça). Algumas formas de preconceito branco, mel, água, acaçás, cachaça. No segundo dia,
tornam as declarações das pessoas menos importantes os ogãs, antes de iniciar a cerimônia, caminharam pelo
devido ao seu pertencimento a determinado grupo social. corredor formado pelas casas, batendo com longas varas
Assim, um falante recebe menos credibilidade devido ao de bambus nos seus beirais, até alcançarem o portão de
preconceito do ouvinte. entrada. No terceiro dia, quatro pessoas, as mais influentes
do culto, carregaram um lençol, que aparentemente
KUHNEN, T. Resenha de The Power and Ethics of Knowing,
de Miranda Fricker. Revista Princípios, n. 33, 2013. continha um corpo em seu interior. No entanto, esse corpo
era formado por folhas verdes de plantas, que foram
Com base na reflexão suscitada no texto, o preconceito
derramadas sobre uma pessoa.
de identidade é responsável por um tipo de injustiça
MANZOCHI, H. M. Axexe, um rito de passagem. Revista do Museu
A estética, que normatiza os padrões corporais. de Arqueolog"
147;MT;87519;B;1;0;;1.82455;1.01771;0.09973;AZUL;1407;;0;2024;Enunciado da Questão 147 (Consulte o Caderno Azul Oficial)
147;MT;87519;B;1;0;;1.82455;1.01771;0.09973;AZUL;1407;;0;2024;Enunciado da Questão 147 (Consulte o Caderno Azul Oficial)
147;MT;87519;B;1;0;;1.82455;1.01771;0.09973;AZUL;1407;;0;2024;Enunciado da Questão 147 (Consulte o Caderno Azul Oficial)
19;LC;157619;E;10;0;;1.82096;-0.29844;0.19586;AZUL;1459;;0;2024;"19.rj.anpuh.org. terra natal usando expressões próprias do estado. Se o
Acesso em: 3 fev. 2024 (adaptado). maranhês impressiona e desperta a curiosidade de quem
mora no próprio Maranhão, imagine de quem vem de
A Língua da Tabatinga tem sido preservada porque o(a)
outros estados e países? A variedade linguística local é
A seu registro passou da forma oral para a escrita. enorme e o modo de falar tão próprio e característico dos
B classe social de seus usuários ganhou prestígio. maranhenses vem conquistando muita gente e inspirando
títulos e muito conteúdo digital com a criação de podcasts,
C sua função inicial se manteve ao longo dos anos.
blogs, perfis na internet, além de estampar diversos tipos
D sentimento de identidade linguística tem se consolidado.
de produtos e serviços de empresas locais.
E perfil etário de seus falantes tem se tornado homogêneo.
Com saudades do Maranhão, morando há 16 anos no
Rio de Janeiro, um fotógrafo maranhense criou um perfil
QUESTÃO 13
na internet no qual compartilha a culinária, brincadeiras e o
Diante do pouco dinheiro para produtos básicos de ‘dicionário’ maranhês. “A primeira vez que fui a uma padaria
sobrevivência, são as adolescentes o alvo mais vulnerável no Rio, na inocência, pedi 3 reais de ‘pães misturados’.
à precariedade menstrual. Sofrem com dois fatores: Quando falei isso, as pessoas pararam e me olharam de
o desconhecimento da importância da higiene menstrual uma forma bem engraçada, aí já fiquei ‘encabulado, ó’
para sua saúde e "
19;LC;157619;E;10;0;;1.82096;-0.29844;0.19586;AZUL;1459;;0;2024;"19.rj.anpuh.org. terra natal usando expressões próprias do estado. Se o
Acesso em: 3 fev. 2024 (adaptado). maranhês impressiona e desperta a curiosidade de quem
mora no próprio Maranhão, imagine de quem vem de
A Língua da Tabatinga tem sido preservada porque o(a)
outros estados e países? A variedade linguística local é
A seu registro passou da forma oral para a escrita. enorme e o modo de falar tão próprio e característico dos
B classe social de seus usuários ganhou prestígio. maranhenses vem conquistando muita gente e inspirando
títulos e muito conteúdo digital com a criação de podcasts,
C sua função inicial se manteve ao longo dos anos.
blogs, perfis na internet, além de estampar diversos tipos
D sentimento de identidade linguística tem se consolidado.
de produtos e serviços de empresas locais.
E perfil etário de seus falantes tem se tornado homogêneo.
Com saudades do Maranhão, morando há 16 anos no
Rio de Janeiro, um fotógrafo maranhense criou um perfil
QUESTÃO 13
na internet no qual compartilha a culinária, brincadeiras e o
Diante do pouco dinheiro para produtos básicos de ‘dicionário’ maranhês. “A primeira vez que fui a uma padaria
sobrevivência, são as adolescentes o alvo mais vulnerável no Rio, na inocência, pedi 3 reais de ‘pães misturados’.
à precariedade menstrual. Sofrem com dois fatores: Quando falei isso, as pessoas pararam e me olharam de
o desconhecimento da importância da higiene menstrual uma forma bem engraçada, aí já fiquei ‘encabulado, ó’
para sua saúde e "
19;LC;157619;E;10;0;;1.82096;-0.29844;0.19586;AZUL;1459;;0;2024;"19.rj.anpuh.org. terra natal usando expressões próprias do estado. Se o
Acesso em: 3 fev. 2024 (adaptado). maranhês impressiona e desperta a curiosidade de quem
mora no próprio Maranhão, imagine de quem vem de
A Língua da Tabatinga tem sido preservada porque o(a)
outros estados e países? A variedade linguística local é
A seu registro passou da forma oral para a escrita. enorme e o modo de falar tão próprio e característico dos
B classe social de seus usuários ganhou prestígio. maranhenses vem conquistando muita gente e inspirando
títulos e muito conteúdo digital com a criação de podcasts,
C sua função inicial se manteve ao longo dos anos.
blogs, perfis na internet, além de estampar diversos tipos
D sentimento de identidade linguística tem se consolidado.
de produtos e serviços de empresas locais.
E perfil etário de seus falantes tem se tornado homogêneo.
Com saudades do Maranhão, morando há 16 anos no
Rio de Janeiro, um fotógrafo maranhense criou um perfil
QUESTÃO 13
na internet no qual compartilha a culinária, brincadeiras e o
Diante do pouco dinheiro para produtos básicos de ‘dicionário’ maranhês. “A primeira vez que fui a uma padaria
sobrevivência, são as adolescentes o alvo mais vulnerável no Rio, na inocência, pedi 3 reais de ‘pães misturados’.
à precariedade menstrual. Sofrem com dois fatores: Quando falei isso, as pessoas pararam e me olharam de
o desconhecimento da importância da higiene menstrual uma forma bem engraçada, aí já fiquei ‘encabulado, ó’
para sua saúde e "
2;LC;153945;A;8;0;;1.8208;1.32304;0.19745;AZUL;1459;1.0;0;2024;"2 CADERNO 2 Amarelo
Branco 3 3 Branco
1
Rosa 4 4 Rosa
Ledor 9 9 Ledor
AZUL
Libras 10 10 Libras
ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM
ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM2024ENEM
ATENÇÃO: transcreva no espaço apropriado do seu CARTÃO-RESPOSTA,
com sua caligrafi a usual, considerando as letras maiúsculas e minúsculas, a seguinte frase:
O arco-íris foge de mim
LEIA ATENTAMENTE AS INSTRUÇÕES SEGUINTES:
1. E ste CADERNO DE QUESTÕES contém 90 questões numeradas de 01 a 90 e a Proposta de Redação,
dispostas da seguinte maneira:
a) questões de número "
